fichero,carpeta,fecha,ground_truth,modelo_gen,coleccion,rerank,top_k,n_preguntas,tokens_entrada,tokens_salida,seg_generacion,seg_total,en_libro_mayor,n_consultas_log_ventana,derivado_de
eval/embed/results_PC67_ground_truth_gen_gemma4-26b.json,eval/embed,,PC67_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,30,134428,11715,275.2,534.6,False,0,
eval/embed/results_PC73_ground_truth_gen_gemma4-26b.json,eval/embed,,PC73_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,29,118972,10202,257.2,503.0,False,0,
eval/embed/results_PE27_ground_truth_gen_gemma4-26b.json,eval/embed,,PE27_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,30,138674,11902,274.2,539.3,False,0,
eval/embed/results_PO108_ground_truth_gen_gemma4-26b.json,eval/embed,,PO108_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,30,129376,11168,270.2,525.9,False,0,
eval/embed/results_RPC120_ground_truth_gen_gemma4-26b_2026-04-30_104047.json,eval/embed,2026-04-30T10:40:47,RPC120_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,9,37352,2433,74.4,152.4,False,0,
eval/embed/results_RPC87_ground_truth_gen_gemma4-26b_2026-04-30_103743.json,eval/embed,2026-04-30T10:37:43,RPC87_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,19,149652,7209,201.1,384.0,False,0,
eval/global/_baseline_backup/results_GLOBAL_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-16_190756.json,eval/global/_baseline_backup,2026-06-16T19:07:56,GLOBAL_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,110,673128,35444,970.3,3301.2,False,0,
eval/global/_baseline_backup/results_GLOBAL_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-16_174247.json,eval/global/_baseline_backup,2026-06-16T17:42:47,GLOBAL_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,110,495492,33130,933.4,1927.0,False,0,
eval/global/_baseline_backup/results_GLOBAL_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-16_181239.json,eval/global/_baseline_backup,2026-06-16T18:12:39,GLOBAL_ground_truth.json,gemma4:26b,docs_rag_qwen3,rrf_only,5,110,488286,31829,917.9,1775.9,False,0,
eval/global/results_GLOBAL_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-16_190756.json,eval/global,2026-06-16T19:07:56,GLOBAL_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,110,656633,37904,986.3,3352.6,False,0,
eval/global/results_GLOBAL_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-16_174247.json,eval/global,2026-06-16T17:42:47,GLOBAL_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,110,497822,34288,942.6,1935.7,False,0,
eval/global/results_GLOBAL_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-16_181239.json,eval/global,2026-06-16T18:12:39,GLOBAL_ground_truth.json,gemma4:26b,docs_rag_qwen3,rrf_only,5,110,493938,32464,922.1,1777.6,False,0,
eval/global_06b_topk10/results_GLOBAL_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-08-07_133256.json,eval/global_06b_topk10,2026-08-07T13:32:56,GLOBAL_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,110,1210546,34321,1088.6,4322.0,True,214,
eval/global_06b_topk10/results_GLOBAL_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-08-07_141311.json,eval/global_06b_topk10,2026-08-07T14:13:11,GLOBAL_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,110,951778,35138,1059.2,2403.5,True,111,
eval/global_06b_topk10/results_GLOBAL_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-08-07_145202.json,eval/global_06b_topk10,2026-08-07T14:52:02,GLOBAL_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,110,992903,34485,1071.3,2321.0,False,1,
eval/global_topk10/results_GLOBAL_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-16_190756.json,eval/global_topk10,2026-06-16T19:07:56,GLOBAL_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,10,110,656633,37904,986.3,3352.6,False,0,eval/global/results_GLOBAL_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-16_190756.json
eval/global_topk10/results_GLOBAL_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-16_174247.json,eval/global_topk10,2026-06-16T17:42:47,GLOBAL_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,10,110,497822,34288,942.6,1935.7,False,0,eval/global/results_GLOBAL_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-16_174247.json
eval/global_topk10/results_GLOBAL_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-16_181239.json,eval/global_topk10,2026-06-16T18:12:39,GLOBAL_ground_truth.json,gemma4:26b,docs_rag_qwen3,rrf_only,10,110,493938,32464,922.1,1777.6,False,0,eval/global/results_GLOBAL_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-16_181239.json
eval/global_v2/results__misses_gt_embed_anchor-on_2026-06-17_102335.json,eval/global_v2,2026-06-17T10:23:35,_misses_gt.json,,docs_rag_qwen3,embed,5,23,0,0,0.0,222.3,False,0,
eval/global_v2/results__misses_gt_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-17_104822.json,eval/global_v2,2026-06-17T10:48:22,_misses_gt.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,23,194235,8878,220.8,732.4,False,0,
eval/global_v2/results__misses_gt_gen_gemma4-26b_embed_anchor-on_2026-06-17_103105.json,eval/global_v2,2026-06-17T10:31:05,_misses_gt.json,gemma4:26b,docs_rag_qwen3,embed,5,20,75546,6565,172.6,346.7,False,0,
eval/global_v2/results__misses_gt_gen_gemma4-26b_rrf_only_anchor-on_2026-06-17_103607.json,eval/global_v2,2026-06-17T10:36:07,_misses_gt.json,gemma4:26b,docs_rag_qwen3,rrf_only,5,20,72004,4687,154.8,296.1,False,0,
