preguntas_mes,escenario,etiqueta,tipo,mes,coste_acumulado_eur
1000,api::gpt5nano,GPT-5 nano,api,2,0.65
1000,api::gpt5nano,GPT-5 nano,api,3,0.97
1000,api::gpt5nano,GPT-5 nano,api,4,1.3
1000,api::gpt5nano,GPT-5 nano,api,5,1.62
1000,api::gpt5nano,GPT-5 nano,api,6,1.95
1000,api::gpt5nano,GPT-5 nano,api,7,2.27
1000,api::gpt5nano,GPT-5 nano,api,8,2.6
1000,api::gpt5nano,GPT-5 nano,api,9,2.92
1000,api::gpt5nano,GPT-5 nano,api,10,3.25
1000,api::gpt5nano,GPT-5 nano,api,11,3.57
1000,api::gpt5nano,GPT-5 nano,api,12,3.9
1000,api::gpt5nano,GPT-5 nano,api,13,4.22
1000,api::gpt5nano,GPT-5 nano,api,14,4.55
1000,api::gpt5nano,GPT-5 nano,api,15,4.87
1000,api::gpt5nano,GPT-5 nano,api,16,5.2
1000,api::gpt5nano,GPT-5 nano,api,17,5.52
1000,api::gpt5nano,GPT-5 nano,api,18,5.85
1000,api::gpt5nano,GPT-5 nano,api,19,6.17
1000,api::gpt5nano,GPT-5 nano,api,20,6.5
1000,api::gpt5nano,GPT-5 nano,api,21,6.82
1000,api::gpt5nano,GPT-5 nano,api,22,7.14
1000,api::gpt5nano,GPT-5 nano,api,23,7.47
1000,api::gpt5nano,GPT-5 nano,api,24,7.79
1000,api::gpt5nano,GPT-5 nano,api,25,8.12
1000,api::gpt5nano,GPT-5 nano,api,26,8.44
1000,api::gpt5nano,GPT-5 nano,api,27,8.77
1000,api::gpt5nano,GPT-5 nano,api,28,9.09
1000,api::gpt5nano,GPT-5 nano,api,29,9.42
1000,api::gpt5nano,GPT-5 nano,api,30,9.74
1000,api::gpt5nano,GPT-5 nano,api,31,10.07
1000,api::gpt5nano,GPT-5 nano,api,32,10.39
1000,api::gpt5nano,GPT-5 nano,api,33,10.72
1000,api::gpt5nano,GPT-5 nano,api,34,11.04
1000,api::gpt5nano,GPT-5 nano,api,35,11.37
1000,api::gpt5nano,GPT-5 nano,api,36,11.69
1000,api::gpt5nano,GPT-5 nano,api,37,12.02
1000,api::gpt5nano,GPT-5 nano,api,38,12.34
1000,api::gpt5nano,GPT-5 nano,api,39,12.67
1000,api::gpt5nano,GPT-5 nano,api,40,12.99
1000,api::gpt5nano,GPT-5 nano,api,41,13.32
1000,api::gpt5nano,GPT-5 nano,api,42,13.64
1000,api::gpt5nano,GPT-5 nano,api,43,13.97
1000,api::gpt5nano,GPT-5 nano,api,44,14.29
1000,api::gpt5nano,GPT-5 nano,api,45,14.61
1000,api::gpt5nano,GPT-5 nano,api,46,14.94
1000,api::gpt5nano,GPT-5 nano,api,47,15.26
1000,api::gpt5nano,GPT-5 nano,api,48,15.59
1000,api::gpt5nano,GPT-5 nano,api,49,15.91
1000,api::gpt5nano,GPT-5 nano,api,50,16.24
1000,api::gpt5nano,GPT-5 nano,api,51,16.56
1000,api::gpt5nano,GPT-5 nano,api,52,16.89
1000,api::gpt5nano,GPT-5 nano,api,53,17.21
1000,api::gpt5nano,GPT-5 nano,api,54,17.54
1000,api::gpt5nano,GPT-5 nano,api,55,17.86
1000,api::gpt5nano,GPT-5 nano,api,56,18.19
1000,api::gpt5nano,GPT-5 nano,api,57,18.51
1000,api::gpt5nano,GPT-5 nano,api,58,18.84
1000,api::gpt5nano,GPT-5 nano,api,59,19.16
1000,api::gpt5nano,GPT-5 nano,api,60,19.49
1000,api::haiku45,Claude Haiku 4.5,api,0,0.0
1000,api::haiku45,Claude Haiku 4.5,api,1,5.57
1000,api::haiku45,Claude Haiku 4.5,api,2,11.15
1000,api::haiku45,Claude Haiku 4.5,api,3,16.72
1000,api::haiku45,Claude Haiku 4.5,api,4,22.29
1000,api::haiku45,Claude Haiku 4.5,api,5,27.87
1000,api::haiku45,Claude Haiku 4.5,api,6,33.44
1000,api::haiku45,Claude Haiku 4.5,api,7,39.01
1000,api::haiku45,Claude Haiku 4.5,api,8,44.59
1000,api::haiku45,Claude Haiku 4.5,api,9,50.16
1000,api::haiku45,Claude Haiku 4.5,api,10,55.73
1000,api::haiku45,Claude Haiku 4.5,api,11,61.31
1000,api::haiku45,Claude Haiku 4.5,api,12,66.88
1000,api::haiku45,Claude Haiku 4.5,api,13,72.45
1000,api::haiku45,Claude Haiku 4.5,api,14,78.03
1000,api::haiku45,Claude Haiku 4.5,api,15,83.6
1000,api::haiku45,Claude Haiku 4.5,api,16,89.17
1000,api::haiku45,Claude Haiku 4.5,api,17,94.75
1000,api::haiku45,Claude Haiku 4.5,api,18,100.32
1000,api::haiku45,Claude Haiku 4.5,api,19,105.89
1000,api::haiku45,Claude Haiku 4.5,api,20,111.47
1000,api::haiku45,Claude Haiku 4.5,api,21,117.04
1000,api::haiku45,Claude Haiku 4.5,api,22,122.61
1000,api::haiku45,Claude Haiku 4.5,api,23,128.18
1000,api::haiku45,Claude Haiku 4.5,api,24,133.76
1000,api::haiku45,Claude Haiku 4.5,api,25,139.33
1000,api::haiku45,Claude Haiku 4.5,api,26,144.9
1000,api::haiku45,Claude Haiku 4.5,api,27,150.48
1000,api::haiku45,Claude Haiku 4.5,api,28,156.05
1000,api::haiku45,Claude Haiku 4.5,api,29,161.62
1000,api::haiku45,Claude Haiku 4.5,api,30,167.2
1000,api::haiku45,Claude Haiku 4.5,api,31,172.77
1000,api::haiku45,Claude Haiku 4.5,api,32,178.34
1000,api::haiku45,Claude Haiku 4.5,api,33,183.92
1000,api::haiku45,Claude Haiku 4.5,api,34,189.49
1000,api::haiku45,Claude Haiku 4.5,api,35,195.06
1000,api::haiku45,Claude Haiku 4.5,api,36,200.64
1000,api::haiku45,Claude Haiku 4.5,api,37,206.21
1000,api::haiku45,Claude Haiku 4.5,api,38,211.78
1000,api::haiku45,Claude Haiku 4.5,api,39,217.36
1000,api::haiku45,Claude Haiku 4.5,api,40,222.93
1000,api::haiku45,Claude Haiku 4.5,api,41,228.5
1000,api::haiku45,Claude Haiku 4.5,api,42,234.08
1000,api::haiku45,Claude Haiku 4.5,api,43,239.65
1000,api::haiku45,Claude Haiku 4.5,api,44,245.22
1000,api::haiku45,Claude Haiku 4.5,api,45,250.8
1000,api::haiku45,Claude Haiku 4.5,api,46,256.37
1000,api::haiku45,Claude Haiku 4.5,api,47,261.94
1000,api::haiku45,Claude Haiku 4.5,api,48,267.52
1000,api::haiku45,Claude Haiku 4.5,api,49,273.09
1000,api::haiku45,Claude Haiku 4.5,api,50,278.66
1000,api::haiku45,Claude Haiku 4.5,api,51,284.24
1000,api::haiku45,Claude Haiku 4.5,api,52,289.81
1000,api::haiku45,Claude Haiku 4.5,api,53,295.38
1000,api::haiku45,Claude Haiku 4.5,api,54,300.96
1000,api::haiku45,Claude Haiku 4.5,api,55,306.53
1000,api::haiku45,Claude Haiku 4.5,api,56,312.1
1000,api::haiku45,Claude Haiku 4.5,api,57,317.68
1000,api::haiku45,Claude Haiku 4.5,api,58,323.25
1000,api::haiku45,Claude Haiku 4.5,api,59,328.82
1000,api::haiku45,Claude Haiku 4.5,api,60,334.4
1000,api::opus5,Claude Opus 5,api,0,0.0
1000,api::opus5,Claude Opus 5,api,1,27.87
1000,api::opus5,Claude Opus 5,api,2,55.73
1000,api::opus5,Claude Opus 5,api,3,83.6
1000,api::opus5,Claude Opus 5,api,4,111.47
1000,api::opus5,Claude Opus 5,api,5,139.33
1000,api::opus5,Claude Opus 5,api,6,167.2
1000,api::opus5,Claude Opus 5,api,7,195.06
1000,api::opus5,Claude Opus 5,api,8,222.93
1000,api::opus5,Claude Opus 5,api,9,250.8
1000,api::opus5,Claude Opus 5,api,10,278.66
1000,api::opus5,Claude Opus 5,api,11,306.53
1000,api::opus5,Claude Opus 5,api,12,334.4
1000,api::opus5,Claude Opus 5,api,13,362.26
1000,api::opus5,Claude Opus 5,api,14,390.13
1000,api::opus5,Claude Opus 5,api,15,417.99
1000,api::opus5,Claude Opus 5,api,16,445.86
1000,api::opus5,Claude Opus 5,api,17,473.73
1000,api::opus5,Claude Opus 5,api,18,501.59
1000,api::opus5,Claude Opus 5,api,19,529.46
1000,api::opus5,Claude Opus 5,api,20,557.33
1000,api::opus5,Claude Opus 5,api,21,585.19
1000,api::opus5,Claude Opus 5,api,22,613.06
1000,api::opus5,Claude Opus 5,api,23,640.92
1000,api::opus5,Claude Opus 5,api,24,668.79
1000,api::opus5,Claude Opus 5,api,25,696.66
1000,api::opus5,Claude Opus 5,api,26,724.52
1000,api::opus5,Claude Opus 5,api,27,752.39
1000,api::opus5,Claude Opus 5,api,28,780.26
1000,api::opus5,Claude Opus 5,api,29,808.12
1000,api::opus5,Claude Opus 5,api,30,835.99
1000,api::opus5,Claude Opus 5,api,31,863.85
1000,api::opus5,Claude Opus 5,api,32,891.72
1000,api::opus5,Claude Opus 5,api,33,919.59
1000,api::opus5,Claude Opus 5,api,34,947.45
1000,api::opus5,Claude Opus 5,api,35,975.32
1000,api::opus5,Claude Opus 5,api,36,1003.19
1000,api::opus5,Claude Opus 5,api,37,1031.05
1000,api::opus5,Claude Opus 5,api,38,1058.92
1000,api::opus5,Claude Opus 5,api,39,1086.78
1000,api::opus5,Claude Opus 5,api,40,1114.65
1000,api::opus5,Claude Opus 5,api,41,1142.52
1000,api::opus5,Claude Opus 5,api,42,1170.38
1000,api::opus5,Claude Opus 5,api,43,1198.25
1000,api::opus5,Claude Opus 5,api,44,1226.12
1000,api::opus5,Claude Opus 5,api,45,1253.98
1000,api::opus5,Claude Opus 5,api,46,1281.85
1000,api::opus5,Claude Opus 5,api,47,1309.71
1000,api::opus5,Claude Opus 5,api,48,1337.58
1000,api::opus5,Claude Opus 5,api,49,1365.45
1000,api::opus5,Claude Opus 5,api,50,1393.31
1000,api::opus5,Claude Opus 5,api,51,1421.18
1000,api::opus5,Claude Opus 5,api,52,1449.05
1000,api::opus5,Claude Opus 5,api,53,1476.91
1000,api::opus5,Claude Opus 5,api,54,1504.78
1000,api::opus5,Claude Opus 5,api,55,1532.64
1000,api::opus5,Claude Opus 5,api,56,1560.51
1000,api::opus5,Claude Opus 5,api,57,1588.38
1000,api::opus5,Claude Opus 5,api,58,1616.24
1000,api::opus5,Claude Opus 5,api,59,1644.11
1000,api::opus5,Claude Opus 5,api,60,1671.98
1000,api::sonnet5,Claude Sonnet 5,api,0,0.0
1000,api::sonnet5,Claude Sonnet 5,api,1,11.15
1000,api::sonnet5,Claude Sonnet 5,api,2,22.29
1000,api::sonnet5,Claude Sonnet 5,api,3,33.44
1000,api::sonnet5,Claude Sonnet 5,api,4,44.59
1000,api::sonnet5,Claude Sonnet 5,api,5,55.73
1000,api::sonnet5,Claude Sonnet 5,api,6,66.88
1000,api::sonnet5,Claude Sonnet 5,api,7,78.03
1000,api::sonnet5,Claude Sonnet 5,api,8,89.17
1000,api::sonnet5,Claude Sonnet 5,api,9,100.32
1000,api::sonnet5,Claude Sonnet 5,api,10,111.47
1000,api::sonnet5,Claude Sonnet 5,api,11,122.61
1000,api::sonnet5,Claude Sonnet 5,api,12,133.76
1000,api::sonnet5,Claude Sonnet 5,api,13,144.9
1000,api::sonnet5,Claude Sonnet 5,api,14,156.05
1000,api::sonnet5,Claude Sonnet 5,api,15,167.2
1000,api::sonnet5,Claude Sonnet 5,api,16,178.34
1000,api::sonnet5,Claude Sonnet 5,api,17,189.49
1000,api::sonnet5,Claude Sonnet 5,api,18,200.64
1000,api::sonnet5,Claude Sonnet 5,api,19,211.78
1000,api::sonnet5,Claude Sonnet 5,api,20,222.93
1000,api::sonnet5,Claude Sonnet 5,api,21,234.08
1000,api::sonnet5,Claude Sonnet 5,api,22,245.22
1000,api::sonnet5,Claude Sonnet 5,api,23,256.37
1000,api::sonnet5,Claude Sonnet 5,api,24,267.52
1000,api::sonnet5,Claude Sonnet 5,api,25,278.66
1000,api::sonnet5,Claude Sonnet 5,api,26,289.81
1000,api::sonnet5,Claude Sonnet 5,api,27,300.96
1000,api::sonnet5,Claude Sonnet 5,api,28,312.1
1000,api::sonnet5,Claude Sonnet 5,api,29,323.25
1000,api::sonnet5,Claude Sonnet 5,api,30,334.4
1000,api::sonnet5,Claude Sonnet 5,api,31,345.54
1000,api::sonnet5,Claude Sonnet 5,api,32,356.69
1000,api::sonnet5,Claude Sonnet 5,api,33,367.83
1000,api::sonnet5,Claude Sonnet 5,api,34,378.98
1000,api::sonnet5,Claude Sonnet 5,api,35,390.13
1000,api::sonnet5,Claude Sonnet 5,api,36,401.27
1000,api::sonnet5,Claude Sonnet 5,api,37,412.42
1000,api::sonnet5,Claude Sonnet 5,api,38,423.57
1000,api::sonnet5,Claude Sonnet 5,api,39,434.71
1000,api::sonnet5,Claude Sonnet 5,api,40,445.86
1000,api::sonnet5,Claude Sonnet 5,api,41,457.01
1000,api::sonnet5,Claude Sonnet 5,api,42,468.15
1000,api::sonnet5,Claude Sonnet 5,api,43,479.3
1000,api::sonnet5,Claude Sonnet 5,api,44,490.45
1000,api::sonnet5,Claude Sonnet 5,api,45,501.59
1000,api::sonnet5,Claude Sonnet 5,api,46,512.74
1000,api::sonnet5,Claude Sonnet 5,api,47,523.89
1000,api::sonnet5,Claude Sonnet 5,api,48,535.03
1000,api::sonnet5,Claude Sonnet 5,api,49,546.18
1000,api::sonnet5,Claude Sonnet 5,api,50,557.33
1000,api::sonnet5,Claude Sonnet 5,api,51,568.47
1000,api::sonnet5,Claude Sonnet 5,api,52,579.62
1000,api::sonnet5,Claude Sonnet 5,api,53,590.76
1000,api::sonnet5,Claude Sonnet 5,api,54,601.91
1000,api::sonnet5,Claude Sonnet 5,api,55,613.06
1000,api::sonnet5,Claude Sonnet 5,api,56,624.2
1000,api::sonnet5,Claude Sonnet 5,api,57,635.35
1000,api::sonnet5,Claude Sonnet 5,api,58,646.5
1000,api::sonnet5,Claude Sonnet 5,api,59,657.64
1000,api::sonnet5,Claude Sonnet 5,api,60,668.79
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,0,0.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,1,1044.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,2,2088.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,3,3132.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,4,4176.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,5,5220.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,6,6264.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,7,7308.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,8,8352.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,9,9396.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,10,10440.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,11,11484.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,12,12528.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,13,13572.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,14,14616.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,15,15660.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,16,16704.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,17,17748.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,18,18792.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,19,19836.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,20,20880.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,21,21924.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,22,22968.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,23,24012.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,24,25056.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,25,26100.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,26,27144.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,27,28188.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,28,29232.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,29,30276.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,30,31320.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,31,32364.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,32,33408.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,33,34452.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,34,35496.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,35,36540.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,36,37584.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,37,38628.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,38,39672.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,39,40716.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,40,41760.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,41,42804.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,42,43848.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,43,44892.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,44,45936.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,45,46980.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,46,48024.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,47,49068.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,48,50112.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,49,51156.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,50,52200.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,51,53244.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,52,54288.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,53,55332.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,54,56376.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,55,57420.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,56,58464.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,57,59508.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,58,60552.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,59,61596.0
1000,iaas::iaas_alto,GPU alquilada (proveedor mayor),iaas,60,62640.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,0,0.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,1,396.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,2,792.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,3,1188.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,4,1584.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,5,1980.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,6,2376.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,7,2772.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,8,3168.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,9,3564.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,10,3960.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,11,4356.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,12,4752.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,13,5148.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,14,5544.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,15,5940.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,16,6336.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,17,6732.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,18,7128.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,19,7524.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,20,7920.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,21,8316.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,22,8712.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,23,9108.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,24,9504.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,25,9900.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,26,10296.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,27,10692.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,28,11088.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,29,11484.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,30,11880.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,31,12276.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,32,12672.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,33,13068.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,34,13464.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,35,13860.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,36,14256.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,37,14652.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,38,15048.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,39,15444.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,40,15840.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,41,16236.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,42,16632.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,43,17028.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,44,17424.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,45,17820.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,46,18216.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,47,18612.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,48,19008.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,49,19404.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,50,19800.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,51,20196.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,52,20592.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,53,20988.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,54,21384.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,55,21780.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,56,22176.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,57,22572.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,58,22968.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,59,23364.0
1000,iaas::iaas_bajo,GPU alquilada (bajo coste),iaas,60,23760.0
1000,local::5090,Estación RTX 5090,local,0,7500.0
1000,local::5090,Estación RTX 5090,local,1,7541.39
1000,local::5090,Estación RTX 5090,local,2,7582.79
1000,local::5090,Estación RTX 5090,local,3,7624.18
1000,local::5090,Estación RTX 5090,local,4,7665.57
1000,local::5090,Estación RTX 5090,local,5,7706.96
1000,local::5090,Estación RTX 5090,local,6,7748.36
1000,local::5090,Estación RTX 5090,local,7,7789.75
1000,local::5090,Estación RTX 5090,local,8,7831.14
1000,local::5090,Estación RTX 5090,local,9,7872.53
1000,local::5090,Estación RTX 5090,local,10,7913.93
1000,local::5090,Estación RTX 5090,local,11,7955.32
1000,local::5090,Estación RTX 5090,local,12,7996.71
1000,local::5090,Estación RTX 5090,local,13,8038.1
1000,local::5090,Estación RTX 5090,local,14,8079.5
1000,local::5090,Estación RTX 5090,local,15,8120.89
1000,local::5090,Estación RTX 5090,local,16,8162.28
1000,local::5090,Estación RTX 5090,local,17,8203.67
1000,local::5090,Estación RTX 5090,local,18,8245.07
1000,local::5090,Estación RTX 5090,local,19,8286.46
1000,local::5090,Estación RTX 5090,local,20,8327.85
1000,local::5090,Estación RTX 5090,local,21,8369.25
1000,local::5090,Estación RTX 5090,local,22,8410.64
1000,local::5090,Estación RTX 5090,local,23,8452.03
1000,local::5090,Estación RTX 5090,local,24,8493.42
1000,local::5090,Estación RTX 5090,local,25,8534.82
1000,local::5090,Estación RTX 5090,local,26,8576.21
1000,local::5090,Estación RTX 5090,local,27,8617.6
1000,local::5090,Estación RTX 5090,local,28,8658.99
1000,local::5090,Estación RTX 5090,local,29,8700.39
1000,local::5090,Estación RTX 5090,local,30,8741.78
1000,local::5090,Estación RTX 5090,local,31,8783.17
1000,local::5090,Estación RTX 5090,local,32,8824.56
1000,local::5090,Estación RTX 5090,local,33,8865.96
1000,local::5090,Estación RTX 5090,local,34,8907.35
1000,local::5090,Estación RTX 5090,local,35,8948.74
1000,local::5090,Estación RTX 5090,local,36,8990.13
1000,local::5090,Estación RTX 5090,local,37,9031.53
1000,local::5090,Estación RTX 5090,local,38,9072.92
1000,local::5090,Estación RTX 5090,local,39,9114.31
1000,local::5090,Estación RTX 5090,local,40,9155.7
1000,local::5090,Estación RTX 5090,local,41,9197.1
1000,local::5090,Estación RTX 5090,local,42,9238.49
1000,local::5090,Estación RTX 5090,local,43,9279.88
1000,local::5090,Estación RTX 5090,local,44,9321.28
1000,local::5090,Estación RTX 5090,local,45,9362.67
1000,local::5090,Estación RTX 5090,local,46,9404.06
1000,local::5090,Estación RTX 5090,local,47,9445.45
1000,local::5090,Estación RTX 5090,local,48,9486.85
1000,local::5090,Estación RTX 5090,local,49,9528.24
1000,local::5090,Estación RTX 5090,local,50,9569.63
1000,local::5090,Estación RTX 5090,local,51,9611.02
1000,local::5090,Estación RTX 5090,local,52,9652.42
1000,local::5090,Estación RTX 5090,local,53,9693.81
1000,local::5090,Estación RTX 5090,local,54,9735.2
1000,local::5090,Estación RTX 5090,local,55,9776.59
1000,local::5090,Estación RTX 5090,local,56,9817.99
1000,local::5090,Estación RTX 5090,local,57,9859.38
1000,local::5090,Estación RTX 5090,local,58,9900.77
1000,local::5090,Estación RTX 5090,local,59,9942.16
1000,local::5090,Estación RTX 5090,local,60,9983.56
1000,local::pro6000,Servidor 1× PRO 6000,local,0,12500.0
1000,local::pro6000,Servidor 1× PRO 6000,local,1,12567.24
1000,local::pro6000,Servidor 1× PRO 6000,local,2,12634.47
1000,local::pro6000,Servidor 1× PRO 6000,local,3,12701.71
1000,local::pro6000,Servidor 1× PRO 6000,local,4,12768.95
1000,local::pro6000,Servidor 1× PRO 6000,local,5,12836.18
1000,local::pro6000,Servidor 1× PRO 6000,local,6,12903.42
1000,local::pro6000,Servidor 1× PRO 6000,local,7,12970.66
1000,local::pro6000,Servidor 1× PRO 6000,local,8,13037.9
1000,local::pro6000,Servidor 1× PRO 6000,local,9,13105.13
1000,local::pro6000,Servidor 1× PRO 6000,local,10,13172.37
1000,local::pro6000,Servidor 1× PRO 6000,local,11,13239.61
